,driver_id,trip_count,total_trip_duration,total_trip_distance,number of days
0,0001da624eada828c3f744b73bacd8e15cf0d3e288bd092d68167dd1bab66e76,87,64940.0,330.7399999999999,10
1,000846f85c9630becba208506e1585d2b09340e33860887403a56fd4eeaa7ea0,3,3915.0,18.500000000000018,5
2,0008e5c2621c9af8918f607347e252e854e1a1c0a3988c25bc03fc09b1d885cb,5,3195.0,8.600000000000001,2
3,0009d671d687b1e712a501a25b1887bb93d091144d294a03e7368df35faeebfc,9,27882.0,112.34000000000002,12
4,0011ac276e06b1ca66e40714f9bc33eeb5690afdecf776d631687ba5eff263a3,23,53275.0,96.36999999999993,19
5,001237443e5fae21741fea334f2dc99fb9a316472b9a390ca784b83ac9ad15ef,7,6731.0,61.81000000000002,3
6,001859e922f324eb3ce48561314b4bd1d0484dfce5201cb864a4ee2a1f237989,3,3092.0,0.9400000000000005,4
7,00185f50ae7380e7fc7c9ec5b6c7b3eb7edeb5dd7ce4a99c743c8eac8f58023f,7,9768.0,33.03999999999999,6
8,001a39f0899cfc0232a09c2607ba37b9e949ef88b999118be1d8939a0095944d,1,1854.0,10.23,1
9,001a46f34885f1e445f8418c9787ead35aeb67669e77d27806f2171c8712a17b,6,7241.0,21.04,4
10,001c0ba08ca82e37b74ac8637b41da6a216a721c04f591d0388df75c9dbdc867,1,25.0,0.13,1
11,001f5b2bb213228cf554d42ac7bcf098b6130fb07125e0eddac9611d7e95dd2a,1,1737.0,16.14,1
12,0026f8124280a125d3305ed8c96ca31ede757e0863941213b594b7508a16cb96,1,3762.0,0.02,1
13,0038263cc90dfa55d621a6425e46020136a318d12b974340f518892a6ef690ff,44,101594.0,328.1899999999998,14
14,003e79cb90b16377bb1343c81a601bb7401a4f3b26b66e05996fd57882466777,16,18219.0,60.25999999999998,7
15,0040f77ea95b89bd695bda6cf76329d46b4d1be840b6f405fa0e8a0dc3126827,13,25108.0,84.51999999999995,5
16,0042e2283b0708e8de16ec0c211bda706acffdcebd7652f203b0a4d99ad5a135,82,51508.0,177.60999999999999,15
17,004c5505872f96b5e858ad7dc92883c2443512d4f45ef638076f3807937e7db3,17,30463.0,76.23999999999995,13
18,0052bc172b5ab42b73b091695e87fa0d90c3e21a52804beeecf3e40d31e37a96,61,78841.0,363.39999999999986,12
19,0053a44316ed70eff5c734e65ca1a793b721bc704c650ad7004af5ebbc9136f4,22,42165.0,167.5199999999999,8
20,00544a360a55477267925d705aa2b8d75c9161ee37795aa8427c837633731d6c,18,41025.0,70.39999999999999,17
21,00549e69bed96b47658d4e39774ad7c58900155036f1b75df885613738492055,4,11497.0,59.62999999999998,6
22,00553f1196f79fbbd3734c81b526d7f229550ca19273315dcdb2f229d9ed59a4,8,8325.0,40.859999999999985,7
23,0056ab1de2a6e15916f2f4c247f4f0c0e0a7c58632b28146e2b5fb48e61a0d27,9,7708.0,29.25999999999999,4
24,005c36a79516a13cf8bcff4ceabb1565f6736a3b481b8f45aefda71770960457,86,45143.0,120.32000000000001,14
25,005c96870126c30091e192e5b68a3b767e7b909c02f979e86084d74d22dc1689,31,23247.0,95.44999999999997,7
26,005e463aa9a8b0d25241966759fe397b1dba9d532004ac597741484666bafb3f,31,31034.0,123.53999999999994,8
27,00636cafb5a24b9a28059b222e5bf91cd57c08d536824639c97750ab9f7a409d,38,28473.0,82.56999999999998,7
28,00644e393afa58b9116eb4515430e1059e3d65cbfb54d089c60e1b22d5b94f46,4,2451.0,5.210000000000002,13
29,0064724b628736ffae54c5969f285c01d90c2ad746d547578658c00158230a2f,4,3239.0,16.349999999999994,2
30,0065d16af779d49a1151c9b0643d92161bb54c0931f98cd148c7c008a0ecc6bf,4,2429.0,14.37,3
31,0065d35bc5d00ad1218013dc05b2d757c5492e57784400af6d14fddec3fb7d75,5,2136.0,4.83,6
32,006b5b0099178683d62ced24739a0ace214aa991ad1d180e9ca6593ce1124751,1,5250.0,15.449999999999983,2
33,006ed08c7fe1278c64a3c5dbac78c7b0a9cec8d7316c510034e0d9dafaa96483,80,74285.0,267.8499999999999,15
34,007175c94661b29fe2153cb9269ce291d08105313febee89aecaf8c7b1c9c874,22,30564.0,133.1599999999999,3
35,007e53a24ed2d72f17e53eab4e3a4f4a06dc14390c19557fd611742b45db4b28,1,577.0,4.29,3
36,007ffe81b8f5e1ee663d2d2b8861fde6f3b655c42308c5cf42e9c86c05b407b1,3,9037.0,18.429999999999986,10
37,00820efef1f769b5a275c9fdc468d3f9f5d0e643fcb659795a679e16d075db83,24,30667.0,84.40999999999997,16
38,008228a59e1a8876ba1266a898b9c1ab44bc3516d0ac94609ec9a4f62e7b215f,25,38037.0,168.98999999999992,8
39,008469023ad47527083f53d5d9294024f9c758fa00c5e50d7f4ebec59787659b,14,22365.0,81.32999999999994,5
40,0084f9e545651c8c3645ffedf2b70292e3eecb46acffc530eae8ba4dee56d0e5,15,11189.0,36.63,3
41,0088c1ed90b191d308b636a548671dfe4bea9626ad2dcdf5f027bddb5c16d2d1,81,104044.0,387.77999999999975,8
42,008a02388b68e496556cc499c7ba3722d2d4002fa47b10324163d0a563c3bb55,4,3604.0,13.009999999999998,3
43,008a09f46d7ce393042095b965774cb98fc101192df8c31eb0d894a4c52582ba,1,1373.0,0.23,1
44,008b0620d3ba007a16698bfff6d3d1b1d5815ac0438cf6e81ca4c1c525213b7c,4,9839.0,40.00999999999998,8
45,008b519bc00a989b8b9ccc480f35bd5dfa332900d8303c393c707ca8a2bf0b20,38,32894.0,137.89999999999995,11
46,008c08c63a89d329e795f8477a1aa74a499131f4bdf842ba16b1f53e7b3fbc73,3,2060.0,5.839999999999998,2
47,008cc78aee15beb1e76a20160fc82c0cf1325f742a625890fbf8e96354b4dfb9,1,727.0,4.339999999999998,1
48,008f8668425fa0c059d051ead07059535e052268cdce93d1097c5de7ccedc502,6,6573.0,24.149999999999984,4
49,0090a765758c163b47934bf439cd800dfe378e8deb3caddee06ed8b1a08c4d41,13,34106.0,102.72999999999999,10
50,0090b7cc0a4a53ad942bce7edd2e72bd507df8a2ad57863b13778969445c484c,42,79161.0,375.9599999999998,13
51,0090e9922075b8af1cfc84e652c74014e727818d728d1f6952ece7e069a89186,5,5773.0,20.809999999999995,3
52,00984625a25c36ea23b1fcddac272dc0f232f8b24eee52027a05c02e7c151629,25,51416.0,191.29999999999995,15
53,009cbf4e81ff699fb27d893b4da9fe5ca44da80f769d0a263297bc8a5636a43c,27,23864.0,98.39999999999996,15
54,00a360ec9b027d0cc4964f6967902fd7e2bbcf3bf1a9ba9e8e95393c46b4ef5f,14,38998.0,109.02999999999994,6
55,00a5c509376cfb98a2a93c02ae0eb5df065bf02be156a7ccc6c5ea6a3487f390,9,11882.0,59.34999999999999,6
56,00aa065f75abe762813c77bae8145f5954e6ed7c2e5e0c2d454434e0a835c265,33,61798.0,365.54999999999984,15
57,00aa89837843c9e819d9594719456cde3ad37aea62aaf459a7676ffa7326e685,1,910.0,0.9300000000000002,1
58,00ad73f67e1839bcd798e86b60f45e1b1ade02f24d0fa173089cd27c2a4de153,1,572.0,1.4600000000000009,5
59,00aea5541e0867fdaeca1f227718f60bda461694132043a9143518b9ebb1ce96,7,10134.0,53.42999999999997,9
60,00af93b3754a32be9eb92e98f8eb1cfb494efe808fcc54bc6c1e77ae1bb4fe34,8,20129.0,87.4199999999999,4
61,00b290841fbcd69cc784a8ef3ee21becc9e35f40d82495a05036e9c53ebbeef3,22,16825.0,62.229999999999976,9
62,00b57579e4a9d816527eeb60ef1362001d0932d9b4c8bf9fe68ab986d5c43c87,47,56038.0,258.5899999999999,10
63,00b65a1fa750d75fba8b053ebb88ed272e73d7f0111816e85e9b0ad300ff9da0,8,6498.0,14.2,2
64,00b6b7be75f16fb3ee17ccbc3ee6b410501459d754b107bbd4b0b80757f83488,1,2118.0,8.11999999999999,5
65,00b774946bf9e7af8592edd3174d4782b65ed3d1fb1eb390527ce3c7fb6549f8,2,1377.0,3.849999999999998,3
66,00b7a8e5861368b13ac191bc6b28d878a880b829b958debb6ab52bac6ef40e8c,32,67258.0,253.89999999999995,10
67,00ba39775a4a4b90c7b9096c93ab90da03aaff4bddb917b194ce38f3ab52e389,48,55007.0,194.62,10
68,00bb754ea5d3d8409b748a8f94a96bbc68f268b33c8d3ddd74d40ea1102c3748,20,14148.0,37.07,5
69,00c4fe31233d09283f43445515c9858b5872bd76ed03b0123200a911ad78ae12,15,41789.0,162.7399999999999,9
70,00c6dda371d7192310a3b12f05c8c82d56e1b7a39537c229b634839f9ad13d52,87,84889.0,286.1499999999999,14
71,00c94dceb2799045b8d669254ef27108149444bcc1fc6587eebb9d832a62bef8,9,9105.0,41.479999999999976,8
72,00ce195f11cfa5d5e228095893a866e2ec79cf3aa1c423d869485a5d06226872,80,115017.0,378.7799999999999,15
73,00d024888584f0cd3e21246e0c46af308f3e02094cc1dacbc96565556680ebca,108,133812.0,537.8499999999998,9
74,00d37d7e75427f5286be3b314f8e1a3d5fbdf22e6bd254ae9810029a8e4ca3ca,9,22394.0,93.94999999999995,4
75,00db935c9f9fd15e643bc89b9ef1278ac3b8a12d504a13a03102a427ddd9939d,1,405.0,1.770000000000001,1
76,00dbc302a6c25558aee8419375ec7f222c79a7bc7c9f848334815db8fd240414,4,4574.0,1.6500000000000006,5
77,00deb198efcd0b916591df25be7d16ed21da9bfb38f7fa8dbb825168fd7b22b7,1,1479.0,6.609999999999998,1
78,00e06c672cf57bedd84988524edfe6db6b6e7169d894234e704aa5f6b4c40071,11,15497.0,65.77,6
79,00e2c609b4339c40455281ce1793c5e2158dd90d163ff4d64bc0795b715b6393,2,3277.0,1.35,5
80,00e46a8c23d73d86e57dc2649f968e8e6a7fb81e1ca0654e64545e9f425f4914,2,2453.0,19.44999999999998,1
81,00e7b85e9269ffc4ba9b36849d0ad02ff7904ff32b7e6de75a114706d4351558,6,9203.0,30.519999999999992,4
82,00e8bec201b57b36f862c40d86c8ff17ff4d9a6add1eef129a6411820d97eb79,7,8000.0,22.42999999999998,3
83,00e9e7aceb91b5bca13345192f357b615ebaf3dcedaa45c100a8be8f5b3d5a62,5,4682.0,17.99,7
84,00ed53989532cff023fc7776f13e584d75149e80f528b1f8d079de7d9bdabb13,12,22662.0,96.45999999999995,11
85,00f20b0f5d25884680e862c49640f4bc5bd5d316b1077df00961a10c5ae38dc5,8,5628.0,10.48,1
86,00f3972e5bfb6cc004913f6b65b7e8326ace55731b0052d6ad60ef77aece4703,2,1095.0,3.660000000000001,6
87,00fb615bfaf5dcf343c6fbc884da6126e5faae92726e4d91e756fb364a83c108,8,9482.0,41.599999999999994,8
88,00fd9a5db8d39e9f3a8a472fe125659af999a424eba5aa737c8d7658aee7dc7c,36,22721.0,86.69,3
89,0104321e73ccb696b3a1032566046deaf829c81550c8996877cd28ec2f33a85c,32,43467.0,171.1399999999999,17
90,0105cffb7b3c00ab8281db9048dadeebba16f3886dc8dc58a113002a35f47650,4,6481.0,24.209999999999987,2
91,010ac58a08aabab4d09ab36b4532bc1ec93bbf98ed9a4b5a05d26c88f420efec,17,14417.0,32.73999999999999,5
92,010cbc4ccc307d3b4fd7214c8d6c76d700ec0561fc467ae1f9c21d940fd8bebd,170,205742.0,852.8699999999997,19
93,010ee36381adc9539eec45e4c5e48c4cfe8b79accaa6a318c98428a55cc6681b,5,4187.0,13.780000000000001,1
94,011176401311ad56dcfcb402202b38b79b811d17344d9b31f8632f596a6775ba,1,570.0,2.35,2
95,011a1bdc6ff165c3e17f4526d31ffde662a525df7b5c3cf0f6adab95cfb8d9be,6,19973.0,68.00999999999993,6
96,01287095455a11690f8d2bbf578ee0b155eb79e123219a5028519f2448c86b5e,125,65937.0,168.67000000000002,17
97,01292b252d049c0b4868854e6e377b95758b6c07fb9a769f492bab76fdcb2859,42,46508.0,187.55999999999992,11
98,012a6464914e1515bbd2d902933a25a921345c69f5c2756cd7b093f4d9a288ac,9,7860.0,25.80999999999999,5
99,012b6c120ac9351e6cdd22a0d17c12a36977116104a8dcb2045741046b4ec014,1,1009.0,3.899999999999998,1
100,012cfc36423f2c69cebd41b519b9993bb71d784320fbd0a102c749f63a3cde6e,9,7738.0,23.779999999999994,1
101,012d23c3aa9e2f33f59783563ee5bd4825653d411951a23a0dd89c7369615b0d,6,13396.0,51.21999999999998,5
102,012e39c2e1ed6d455d0f0b41d38cac29d4e0c445fbd5c6729119804a512f6531,12,12762.0,42.769999999999975,9
103,01322ee94410962ecfe1c566dfa417a2746b2b7abb8255780d050437adc8542e,24,74100.0,107.98999999999994,19
104,0136978f98ffc0a9164ff00c40194c5844a2fb9cd206fcf535937bbbfb6ede92,1,201.0,0.8000000000000003,1
105,01375f53651cff383d9aca5da90de6f4d859a2069e920c39f9700fe8a86e463c,31,68766.0,276.68999999999977,14
106,013f26cb62f5182e721e1793a243de99af86bac8ed049af145d1aeea8db5a459,16,17846.0,70.67,9
107,0145952d093905790bdd9ae5d1e57215ba03b999b362667d53e44ac38f2a6bd7,4,6836.0,12.099999999999993,3
108,01526fc1a3381fa694c0f1abe971b7ac3c154cf68a012700d83ffe5828ad7b22,56,91219.0,368.65999999999985,12
109,0156c1ee8a61f0353cde7a356391012fa30745d483f923c993d07ed819b5ae21,13,20377.0,66.00999999999996,4
110,0158a3cdfdeaf005d9a5b41efa4fe8c5b6afc5210085d9dfb5a62ff0b16f1275,13,33301.0,140.6899999999999,7
111,015b11c9d38cd6d8bda8436bcbff442159d21e85b0cf61ea7be3479a90e8c742,15,14442.0,55.90999999999995,4
112,0160a503de47bba1c23232f2c0c77e822a85fbb37bdfe6b01238a18c0341e130,35,60714.0,217.9399999999998,12
113,0167854532560d15fb6546ee9a0f565f3bd07b4b3a5921a9d21d58a1a44283fa,9,12164.0,32.07999999999996,4
114,01678ca52c555cfd487ab5aa9e4a3ffae7655823843818c4a35a8b1aba2e7950,3,4945.0,51.43999999999997,6
115,016b27d29e5f0d7aba68e75ddb980068f8f3f8850ec47df34272c611ee902e1a,12,13473.0,51.239999999999974,3
116,016f4233e1942cec03c70511da3e23c42c77280b98588c4f7e670b035045da1d,1,3359.0,18.15,1
117,0171a50fd77a3c0f6066055714d595e9836d1a37ca4027edc684a8bd6f7cdee3,12,16868.0,73.55999999999996,8
118,0171a7d8ca74d8eeb1dd170d5cc1f9ada91cbcb76795d79cb092d1849a3e24be,13,17711.0,70.42999999999996,7
119,0176dcd5c6bccc9d6e0b2eeeeafcbbe76305d5f0be8cefab34e1b77b05f76f78,44,33683.0,118.48999999999998,8
120,017b3717dafbe6ee7f75511f9505fdf710ec7e85a91fe7906bc2b7ee92434d96,3,8583.0,2.110000000000001,2
121,017e8429e38f3f4be18565b858bf37d3fa183593beffcab80beabeba4088e4c2,12,7227.0,29.989999999999988,9
122,01814d0bc15f8f7b77925b0ac261d2022e7aa066ba82ec7793364ae9105e9450,32,26260.0,90.98999999999997,5
123,018ef020ebed2eb9f0f5e6e8244da73b18c62a757963e1bb98e2614e24881c99,10,21977.0,90.63999999999996,8
124,018f6a42da1e293300632296cb714961f2da6d7446865a590534ee958daee8e8,13,24613.0,95.60999999999994,10
125,019140b7673117d5a8404ab452fe7af185f8b7e230a27c268ed9d178867b27c7,5,5573.0,19.499999999999996,2
126,0192272ac11eb6ae46d9af4b8cd82e86b4d7c326dd114268a6d9fbecab7eaf10,4,5072.0,13.919999999999991,3
127,01937da0c8fdcbc9a086ef3232b779ebf1350b711de68cd5972961e05677c8c1,1,531.0,3.37,2
128,0193d52e5b14627091d6163a8546c79f708bb374ba31f9d5b1173e028a96ca0f,88,112522.0,432.38999999999976,8
129,0195cedb460b55624b264f458cf50bc6f14ea2aa8ef83926de102bcda0da61a5,3,7467.0,21.259999999999977,2
130,01983fc88585852a208e0d46c470fce3c4024dd26d81f766b06088eb7ffdca7e,27,59196.0,319.0799999999999,10
131,019b59c08ee4d8f850d9c0b7e148eae071e5989593ee5720661ccfaeb2e29f4a,2,2509.0,10.349999999999993,2
132,019df6c0d544988a7dcf6653a5e43dcc2dd8d149bbdb60a1338d93910a8b6ee2,5,6785.0,25.269999999999982,4
133,01a051099cc994df4d11037819699796af703f6532b9c564effc5c90fb89d265,1,1033.0,0.25,1
134,01a2d6c407abbd6925112999d6b9d385752a6689c950e1808b653e20177b2053,6,13217.0,42.89999999999997,5
135,01a336c0b3b5e35c54a3836359293f2aba5c4a531eab49c0b6ca93ffbf27e615,5,4887.0,11.909999999999977,3
136,01a36025b44919fba4dc94396047f4fdf412ce23cf26da99dc47bfe1ed231ddc,6,12010.0,27.77999999999996,3
137,01a4571370242cdd8ac4821a63a4d00c412559296646b1b600efa4c9ccf564ce,2,3478.0,5.630000000000003,3
138,01a764ab77859c0493a75e2494bb4ececb9028d41c7a3c50ba3166400896085a,9,11943.0,45.28999999999999,7
139,01ab1431da2fa4e09a27785b5a7940a3882dde0343d80ee9d33e59d4fdecb6c1,35,29917.0,91.81999999999998,8
140,01af51ec6c430f406fcde188aa86412b68870084ccda59ac34ddcbef3ce62628,77,99022.0,307.96999999999986,21
141,01b347421433eccdad2e9f6885386c67057d51c6741f4aec5465010301e70791,6,8544.0,18.669999999999995,4
142,01bb74793eab2668ff0a4a144d9df85e4e1057314de98c311b5595e38add5bae,15,26440.0,86.35999999999996,11
143,01bca9c0779f3491a4ff9c22eb8a7dc3eb5bc108eaaf4b43afb0e5bc958af522,16,32599.0,97.74999999999991,11
144,01becb9efd8d1933ad310a978f5ef52cfb152dbe0e96fcce4aa6a33c5b581d61,54,67714.0,262.08999999999986,18
145,01c193f1268abe9768117d4701ecb771bf366693580845d8763316981f854a3e,59,85158.0,335.03999999999985,14
146,01c4a09a7ac18a6dd841f45e92ec85598a96da1c57f6d3f2389738f36d97f7fb,9,22683.0,90.74999999999993,5
147,01c68b6ce3c11ba3989cae3ce6edf9b27517494e53bce24719a391b7e2e3f511,3,2758.0,9.029999999999998,6
148,01c7c35f6d63c5c0592c56a52ffcf474cef326500e790787968cf53c0886a407,3,2998.0,16.639999999999993,2
149,01c95be2e465b0337b1cb586620e14b97a242af33fe4f8656f37ba7c42c4c3fe,2,1649.0,11.329999999999984,1
150,01cc3df81778d704be5c68a235219e27d7d0ce9ccf431d42686eed5b137970ba,16,15760.0,50.739999999999995,5
151,01d31038373bebc7c4c4dec303699826e16c8a68b37af52e52f8deb5e779fa44,7,7867.0,23.659999999999986,4
152,01d4b7587abdc41fef803d32ea4c28ec3272d19b83a9d57f786ed8cf532ffeca,12,13907.0,46.649999999999984,4
153,01d77b0b1bd2fecc8ddd43210d4d10934aa31db043675f53eb46907a031d10d2,29,59588.0,216.59999999999985,13
154,01d81c0e289d48e6738d2d72b3a84ea0a2c8be7e6b790af250f6933da8c34a86,24,52619.0,197.89999999999992,15
155,01d9bd88a4d2ff14740f9eb759f0357161b7a8304fd491081f3e10e00d06f445,34,52153.0,240.49999999999991,14
156,01db236970f5a8d5a22601a45e8f40b2aaad2a8e67d21038536a4ffb36f02f57,2,2696.0,13.859999999999994,3
157,01dcd04b5482005a6aa05c81ea6b336ed21eee7413dcb4664af98aafaa14a1ba,150,189753.0,755.1099999999996,15
158,01e859dbe3514a256b6cbfed6f4f45797cb458475c63b6b6edb2582f9fb97c0f,12,20828.0,35.56000000000001,14
159,01e8fe148acb969bb254cf41b0786b48d0c9b53313d51fc59c2e21ad49022af8,86,106545.0,427.31999999999977,20
160,01e928baa6ba3ea5f4716196affec277da789813e18b53639181ef5d4e23f535,11,22117.0,66.69999999999996,11
161,01ea3b6d5a94e85c2116b2dfd87a530e7e35a990b0755c4116ba230213511718,3,2758.0,8.690000000000001,5
162,01eb86f941e7887a3321316e77c8aca02cd462da072148d77bf1da7bbde23db4,27,59293.0,200.50999999999993,14
163,01ed53fad8cec57013934e948b0572e20046fa5254873ddd8e8502cc86202601,2,2224.0,9.469999999999992,3
164,01edcd9802bfde5fc9c649251ff601dd099071cc0fcfb11349706b1046c88047,7,17185.0,48.129999999999995,9
165,01ef2666f803b5ba3c31bb264523974a66cf8b7bff0619a5280aa6ab9394389d,3,3225.0,1.5000000000000007,3
166,01f072eee7d7317724b5f7a855c66bd2f30332964764bd31ffa6f38593b88f94,9,13478.0,76.75999999999995,4
167,01f1a1a1f1e61998a78fdfc55547f512536454e9256bcb6b47ef83a045f8141c,2,2238.0,1.2400000000000007,5
168,01f3358f1ef671a2ce377477de212e153ad4c8cbd16a9b7d33ff0edc0e12fb8b,13,29046.0,75.04000000000002,9
169,01f372e0482fae1b5432a1b55935d758535cf120a454d449eed8ede099bcf5e9,9,17756.0,51.1,6
170,01f5961fbadcb52d428231bf600e19e55dae321c9a6c758c8ae9dc22824a409e,10,13262.0,55.05999999999995,5
171,01f71ff784ade0dfa243d55bc8d2f1d47403e7f8e139bab1b2cb5be046712ef6,50,63739.0,231.07999999999987,13
172,01fa60eaf08e4c5c7dcf4a196421e5ae96c51d167173bc1a8aed8b670cac736c,38,40256.0,84.14999999999999,11
173,02070901aaafdbe26fc4024047303d67c20b3bbc02ad8c73947c668ffebb1e46,33,39040.0,185.06999999999988,10
174,0209f8c9f91804f713c15dfcd5b0c3693aeb983347c22e768d06968f5c8c31e3,4,8346.0,58.010000000000005,2
175,020d5ea1a53ef267ea77568bbdb811707a7e5fbc82bb14b971af5a95101c0a73,11,9497.0,36.11,4
176,020db54fdcdacca545bc0336c97f76f58efdccbeeefb2b0117b8b40e81a169f1,2,7805.0,34.40000000000001,2
177,021d7875504b957ba481f04f3e5c751bded5dc9ae9095c88c2fd6bf3c8d5465b,7,15569.0,68.16999999999999,7
178,022284656edac8625faec96215830eff720b0a001b824a1708339d6fbd5265ec,1,3911.0,2.5,2
179,0226a48d16b15c4cebd813c6f44401f4a888567e32929e62f8c7981c7ccdc364,24,51465.0,134.79999999999993,15
180,022ced260927ec89910596803cf0b3638888d0edec90c5824577e8bdf384f2fc,2,766.0,2.7800000000000016,3
181,022dbfe1b9f48245816f7c60cf0ddc159ccdc3b326a3a3847ad229bb75eefd50,13,26328.0,102.97999999999996,9
182,023034ba2b46be536cf66a53a7389a031d207f820cca5684e275c63d704c28fb,7,15606.0,31.75999999999998,7
183,02347e3ae652bd3c4e0c308d039ff7c2171a91d9f423d490e614fa2cb4a85bcb,2,2306.0,11.419999999999998,2
184,0234e34adb27419e3d0e2960c80423eeab6e6dc32d2b2c09cb61f164dd122c1a,35,45556.0,188.17999999999992,10
185,023bb9717cad7264a242e482efbb2b848dd715851d2cfcf10891b12622f5f183,25,53159.0,187.97999999999982,15
186,023d6ed8dd7732f60063bffd7201afc1bc8a6274e11948dbff886d74961f93c0,17,50394.0,183.06999999999994,14
187,023fc9d33cd0b3f22b739168362098bca527ee4efd5fb8e25ba68fbcfe1bf09f,4,688.0,3.2300000000000004,4
188,02444fab9738225e3a63b7b1fbf2cc6b870495f5e578fab15b2e93e78a9e03c4,2,5563.0,11.689999999999989,2
189,0247190b8b33454e67dc853642c6ffc262c3374fc6a280cee7172e57f04f9b8b,8,17914.0,52.82999999999996,3
190,024aa9dc9aea79b54f9a68acd64a21b56e4b4f27b36ffdc1a6d2564c7015d394,1,34.0,0.05,3
191,024bae9cc699944be50b0ae659818e0862226d8136b79d9e0f24de67d5cd5c55,46,81995.0,266.2799999999998,16
192,024dc43acfa4294ec6a36ab01ce303221fae922191ce6c31951ca29477af6cc4,12,17577.0,60.78999999999995,6
193,025305a5cb4f82aa778b260ecce4529baa6dc4fd50f86f80c5ae291f26cdb18f,6,12028.0,35.68999999999999,8
194,0255417b098033ac38edef0dd04907b8b1c97ab9553b48b5bca46fc103119f7f,12,12901.0,50.71999999999998,8
195,02561490e9af307159822035f8b9a4f32c82568ac651546408c0654e4d7933e8,93,95382.0,386.5199999999998,13
196,0257ed44daf928253279e45528bcd685fa6388a5cdf5cb1853619064769ae28a,8,15320.0,63.009999999999955,6
197,0259a65fdc819cf29762f0d687facb7378ac79d45e8e906277a610ecb7652271,8,19672.0,23.099999999999984,5
198,025bb082830e46433513118731348adda7e5c328b4934fbb7096ddc2161397d5,16,20388.0,72.13999999999996,6
199,025fe3c7b5af91f3e435d00f3444e49679d74b898583022be9ac513989047950,9,13287.0,77.81,4
200,0262006907755f8fd798899e847f49a52b93ee1936005e8f429aedf78b8f840b,1,2466.0,1.560000000000001,2
201,026886ca3873397e6e5f833bb698cfd082b52a6d11977327d2047de51f4a585e,4,7613.0,15.899999999999984,5
202,02688a11de5f4a41d6a8cb8d0d4bf70bdd8970a38fa06cb76084ac35c36f3a16,1,635.0,0.04,1
203,02713add6093aeca7796ac394dcdbe89869c78d25beaa8302605d74fc759691b,10,15184.0,59.73999999999996,8
204,0274e26514f41e8f513b2ab13f5bce4e76e52dcc57589b64356258057a787f0d,3,7174.0,20.039999999999985,4
205,02761ea9abb3e56dac420c5afadc247bf14200a437c22ba76ef60bfde7f782c3,36,40801.0,129.8599999999999,10
206,027a204b415409d5f041a36dbc81daff778e6c4c06e9dd56d70a2c6a9347af85,1,830.0,3.1800000000000006,1
207,027cbcf7bc30db15d5b31107b279bf9c2c38eeb0fcc4c460227d127861ca61d7,8,19925.0,74.09999999999994,6
208,027d2f9dc58c8332b459ad67313deac93a53e518295356109897ef0ef8ebd08d,14,21124.0,81.55999999999995,4
209,0282faf0aa6c9055d3366567712dfb8d1ef5492e01c9c2228e5261061901c5a4,2,5441.0,2.7599999999999993,2
210,0287085043c581568e25a6078dc54cea814691fe6df00f2e8f66249107cebad7,2,2923.0,0.09999999999999999,5
211,028d1d98ddabc266281208ed50f663247a2f98f9c1e463acf7987834b785b6b5,3,6780.0,54.42999999999997,3
212,029542daeea3d44698724400738de76fcba292d946a007e9b641eac022579609,71,86693.0,346.39999999999986,17
213,02967cd60e6534005146f3ba55e6495eba8607b062c156546775b800367a0038,3,6908.0,8.79,5
214,029779446bb9735a775b39e0bc9bea4e427b003dabc4196169d0a7d0cd1b42e2,3,3508.0,10.429999999999993,2
215,0297b4edc4d6096418ed31bb8f563516ddd40d82e612d07c20a36e02a214a92e,32,83101.0,317.27999999999986,13
216,029dac3855238824f3ae7378b8b83164bcd58db296649e82d90849cf7bd9c6b7,1,989.0,0.06,2
217,02a65aa78e2ae6300e20ac62dfe3a0490a9df2ccddfa4217324523f1f9e14e98,1,1236.0,18.16,2
218,02aea76abbdd401a7b634c9b447d8407e1a919783f75bae9ec06b1771e7d45c2,19,20687.0,89.49999999999991,9
219,02ba358b11bb34e6379ee619f2819d33b3f2870c249c395607c0742877527581,8,2178.0,13.020000000000001,4
220,02bafe81c5cbd71611dd1b2178a2410e2d003f727015035c3e9003468863944a,5,8064.0,39.619999999999976,4
221,02bc35819d9961825b3edb8684d3435ddd67fa5fc1b2ccd685e1194072133645,20,52202.0,84.73999999999991,9
222,02be13e469e00e9e052c79ad1dc5f0cdd6ed96534d97454c339203d482d6f05c,44,27945.0,114.49999999999997,12
223,02be1739dab30b84d144c2d35674f755f2c52b12e07a13e2064f76a07b481e7b,45,55876.0,190.2799999999999,13
224,02c0a878d18046ad87f57986ab061dc478d38e2ce3ee81ee2529174eb881ed69,11,21458.0,70.34999999999997,7
225,02c5f4195afdd8e24d9b6e765d781c20c37b92fba9a8c4ad7cabed549e1329a0,31,34430.0,131.0999999999999,8
226,02cb8d998e8de38b3182fe00e43294e4b1c453eaef3e6e036e65fb0eb958d456,4,2062.0,10.729999999999999,3
227,02cca3803b564ede11ccf9f303c9910b39c532061e7a8c3b773169bc3d3c140b,42,71645.0,267.58999999999975,10
228,02cf2c34e3b634b6786c27480634f520e72c090fe8ee6c5abfc11129dd1a0db4,1,55.0,0.36,1
229,02d2fdcb8c1396bb9a73f9805345c9a73a3c8b5dd5ca90c13c236abe107f3450,75,89614.0,363.75999999999976,20
230,02d3507659a0609a72735c1b8cba305153c6fd525675603f642349d37ab57d39,12,6247.0,33.96,10
